,PRT_ID,AREA,INT_SQFT,DATE_SALE,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE
184,3090,6,2203,2010-09-04,76,3.0,2.0,5,0,1,1988-09-09,0,2,4,4,2.9,2.0,4.0,3.07,572520,339934,17891240
185,3447,7,613,2010-06-01,81,1.0,1.0,2,2,0,1980-06-08,0,2,1,2,4.6,4.3,2.3,3.59,195491,66879,5144500
186,6197,0,738,2007-09-02,69,1.0,1.0,2,4,0,1989-09-06,0,2,1,2,2.4,4.7,5.0,4.033333333333333,324194,8313,8312670
187,2696,7,1489,2011-01-03,177,2.0,2.0,4,1,0,1982-01-10,1,1,0,3,4.4,3.2,4.0,3.88,384348,200181,8007250
188,4352,7,795,2009-10-11,73,1.0,1.0,2,0,1,2000-10-13,1,2,0,5,3.4,2.6,4.9,3.76,254378,127189,8479250
189,1231,9,1909,2012-02-11,11,3.0,2.0,5,2,1,1979-02-19,2,0,0,0,4.6,4.1,5.0,4.5,303875,212712,10129160
190,1685,3,1252,2011-10-12,190,2.0,1.0,4,2,0,1999-10-15,1,0,1,5,3.6,4.9,4.6,4.42,265502,47411,9482200
191,2304,7,1077,2011-04-24,144,1.0,1.0,3,0,0,1978-05-02,0,1,4,5,3.3,4.9,4.2,4.14,305249,246169,9846750
192,5775,6,1524,2008-04-11,73,2.0,1.0,4,3,0,1981-04-18,2,2,4,3,3.6,2.7,2.8,3.01,303654,208220,8675820
193,5643,3,1049,2008-06-16,36,1.0,1.0,3,4,1,1997-06-19,1,1,0,5,4.2,4.9,3.4,4.24,328398,133412,10262450
194,5803,9,1780,2008-03-29,194,2.0,1.0,4,0,0,1953-04-12,2,0,0,1,4.7,2.0,2.9,2.95,329500,130066,8671050
195,5328,3,946,2008-10-18,14,1.0,1.0,3,1,0,1991-10-23,0,1,1,4,3.8,3.1,4.5,3.73,368463,111656,11165550
196,5263,3,906,2008-11-18,116,1.0,1.0,3,4,1,1976-11-26,1,2,0,5,3.2,4.6,3.2,3.76,302874,28394,9464800
197,2820,6,2344,2010-11-25,71,4.0,2.0,6,0,0,1986-12-01,0,3,0,5,4.9,3.2,4.4,4.19,622046,471247,18849880
198,4555,0,929,2009-08-18,76,1.0,1.0,3,1,1,1994-08-22,2,3,4,3,2.4,2.3,2.7,2.53,341295,75843,9480425
199,4609,2,1843,2009-08-02,158,2.0,1.0,5,1,0,1994-08-06,1,1,1,4,3.9,3.4,3.3,3.535,318884,147177,12264750
200,4875,2,1918,2009-05-02,187,2.0,1.0,5,4,1,1974-05-11,0,0,0,4,3.2,2.5,2.3,2.665,809377,218751,21875050
201,5269,6,1507,2008-11-10,54,2.0,1.0,4,3,1,1989-11-15,0,0,4,3,3.2,4.8,3.0,3.6,636313,243694,13538580
202,2342,6,1499,2011-04-13,89,2.0,1.0,4,2,0,2005-04-14,1,0,0,3,2.5,3.0,4.6,3.49,372805,186403,8876320
203,1392,6,1526,2012-01-04,64,2.0,1.0,4,3,1,1990-01-09,0,0,4,3,4.1,3.8,4.5,4.17,518512,327481,13645040
204,5110,2,1855,2009-01-26,82,2.0,1.0,5,0,1,1999-01-29,0,2,4,3,3.3,2.1,4.8,3.6,839848,188966,20996200
205,2184,7,1627,2011-05-25,39,2.0,2.0,4,3,1,1981-06-01,2,1,4,3,4.1,4.6,2.5,3.61,308418,99782,9071125
206,4123,9,1846,2009-12-11,28,3.0,2.0,5,0,0,1970-12-21,1,0,0,5,3.6,3.9,2.0,3.26,378554,129790,10815830
207,2985,6,2019,2010-10-06,65,3.0,2.0,5,0,1,1994-10-10,2,2,4,5,3.8,3.1,3.2,3.35,601718,230445,12802500
208,2322,7,1578,2011-04-18,153,2.0,2.0,4,3,1,1998-04-21,2,0,0,2,4.3,4.6,3.4,4.1,295508,238313,9532500
209,5703,9,1780,2008-05-16,115,2.0,1.0,4,2,1,1983-05-23,0,3,1,1,2.8,4.6,2.5,3.52,453788,173507,13346700
210,2360,7,662,2011-04-10,148,1.0,1.0,2,4,0,1973-04-19,0,3,1,1,4.7,3.3,2.5,3.4,143765,65348,4356500
211,4027,3,1005,2010-01-06,17,1.0,1.0,3,2,0,1984-01-13,0,2,0,4,2.2,2.8,4.9,3.25,355456,183857,12257100
212,3016,7,839,2010-09-27,102,1.0,1.0,2,4,0,1990-10-02,1,3,4,1,4.6,4.6,2.3,3.68,192724,49206,4100500
213,5606,2,1698,2008-07-02,76,1.0,1.0,4,4,0,1974-07-11,1,0,1,5,4.7,4.4,4.3,4.465,403460,80692,11527430
214,5715,0,878,2008-05-12,16,1.0,1.0,3,4,1,1989-05-17,1,2,4,0,5.0,3.3,5.0,4.66,225847,6453,6452785
215,5590,3,835,2008-07-09,77,1.0,1.0,3,4,1,1971-07-19,1,1,4,5,3.8,4.5,3.0,3.84,227738,33739,8434750
216,2306,3,911,2011-04-24,84,1.0,1.0,3,4,1,1978-05-02,2,1,1,3,3.8,3.8,2.0,3.26,245118,37139,7427820
217,6748,9,1796,2006-10-24,176,2.0,1.0,4,1,1,1956-11-05,1,1,1,3,4.8,2.1,3.8,3.29,318687,118370,9105350
218,4304,7,1004,2009-10-25,182,1.0,1.0,3,1,0,1981-11-01,2,1,1,1,4.9,3.3,3.1,3.7,193582,75544,4721500
219,4106,2,1694,2009-12-16,86,1.0,1.0,4,3,0,1982-12-23,2,3,4,4,2.6,2.5,2.4,2.495,377250,213775,12575010
220,2101,7,1244,2011-06-18,50,1.0,1.0,3,0,1,1980-06-25,2,0,0,2,2.5,2.1,2.6,2.42,246535,143150,7952750
221,3831,7,588,2010-02-21,163,1.0,1.0,2,4,0,1986-02-27,2,0,4,4,4.9,4.2,3.5,4.13,228220,57055,5705500
222,2397,6,2342,2011-04-02,69,4.0,2.0,6,1,1,2004-04-03,1,2,4,4,4.1,3.8,2.6,3.41,567545,180582,12898740
223,6198,9,1835,2007-09-01,88,3.0,2.0,5,3,0,1978-09-08,2,0,4,4,4.7,2.6,2.1,2.98,418181,182284,10722580
224,6012,2,1977,2007-12-17,84,2.0,1.0,5,4,1,1964-12-27,1,0,0,4,4.6,4.8,3.9,4.37,423089,211544,14102960
225,2688,6,1961,2011-01-06,104,3.0,2.0,5,0,1,1996-01-10,0,3,0,5,2.0,2.6,3.2,2.66,792581,387484,17612900
226,7082,9,1517,2004-04-24,82,2.0,1.0,4,3,1,1992-04-27,1,2,1,0,3.2,3.5,3.8,3.52,257288,85763,7146890
227,4731,6,2409,2009-06-26,103,4.0,2.0,6,4,1,1984-07-02,2,3,0,4,4.3,4.0,2.0,3.29,606442,242577,13476480
228,6973,9,1864,2005-03-16,187,3.0,2.0,5,4,0,1982-03-22,0,1,0,3,3.2,4.6,2.8,3.71,528520,181207,15100560
229,5617,9,1643,2008-06-27,52,2.0,1.0,4,2,1,1977-07-05,0,0,4,5,4.8,3.6,2.4,3.54,577164,249584,15599020
230,1096,0,1015,2012-03-15,76,1.0,1.0,3,2,1,2004-03-17,0,2,1,1,4.6,2.2,2.3,2.97,370412,112246,11224620
231,4127,2,1700,2009-12-10,135,1.0,1.0,4,3,1,1977-12-18,2,2,1,3,4.3,2.7,2.4,3.14,424219,174679,12477040
232,3704,7,624,2010-03-25,34,1.0,1.0,2,2,0,1979-04-02,0,1,1,1,4.4,3.4,3.0,3.54,202228,92321,4396250
233,5725,3,980,2008-05-08,84,1.0,1.0,3,3,0,1991-05-13,0,2,4,4,3.0,3.8,4.6,3.8,380824,130908,11900750
234,3625,7,1003,2010-04-14,196,1.0,1.0,3,0,1,1990-04-19,0,3,0,3,2.5,4.3,4.4,3.8,373330,161440,10090000
235,4800,0,1072,2009-05-29,66,1.0,1.0,3,2,1,2003-05-31,1,3,1,0,2.3,2.3,2.3,2.3,264308,33038,6607690
236,3960,7,808,2010-01-23,119,1.0,1.0,2,1,0,1975-02-01,1,3,0,1,3.1,2.4,3.0,2.85,161577,90293,4752250
237,2646,3,1027,2011-01-14,131,1.0,1.0,3,3,0,1990-01-19,1,1,4,3,2.8,3.7,3.3,3.31,215799,44648,7441350
238,3862,7,696,2010-02-14,84,1.0,1.0,2,3,0,1999-02-17,1,3,0,4,3.5,2.1,3.6,3.12,212561,77295,6441250
239,3866,9,1716,2010-02-13,86,2.0,1.0,4,2,1,2002-02-15,1,1,4,4,2.1,3.3,2.2,2.67,414394,155398,10359860
240,2344,9,1878,2011-04-12,18,3.0,2.0,5,2,0,2005-04-13,0,0,4,1,5.0,2.6,4.8,3.86,573149,257917,14328720
241,1466,6,1699,2011-12-12,98,2.0,1.0,4,3,1,1995-12-16,2,3,0,4,4.3,2.9,2.4,3.12,457764,125885,11444100
242,1151,6,1626,2012-03-03,188,2.0,1.0,4,0,0,1988-03-09,1,0,4,5,2.9,3.6,2.7,3.03,348490,135524,9680280
243,5387,6,1730,2008-09-27,200,2.0,1.0,4,3,0,1990-10-02,0,2,0,4,2.1,3.5,3.5,3.08,589574,235830,14739360
244,6514,3,996,2007-03-03,78,1.0,1.0,3,2,0,1985-03-08,2,1,0,4,4.1,4.9,2.6,3.97,295007,151974,8939620
245,120,3,1277,2014-10-29,111,2.0,1.0,4,1,1,1998-11-02,0,0,1,5,4.0,3.8,3.4,3.74,518443,47131,15710400
246,633,3,906,2013-04-29,64,1.0,1.0,3,3,0,1981-05-07,0,3,4,3,3.2,2.3,2.9,2.75,327251,30680,10226600
247,1408,2,1976,2011-12-31,112,2.0,1.0,5,4,0,1972-01-10,1,3,4,4,5.0,2.9,2.2,3.355,369002,110700,12300050
248,3420,9,1776,2010-06-09,120,2.0,1.0,4,3,1,1989-06-14,1,3,4,3,4.9,2.4,3.4,3.566666666666667,319653,89903,9989170
249,2674,7,1402,2011-01-08,112,2.0,2.0,4,3,0,1981-01-15,1,3,0,2,3.7,3.6,5.0,4.19,257761,111464,6966500
250,5655,3,1160,2008-06-11,138,1.0,1.0,3,1,1,1978-06-19,2,0,1,3,4.4,3.4,2.7,3.49,255525,104103,9463900
251,6856,9,1957,2006-03-17,134,3.0,2.0,5,3,1,1981-03-23,0,1,1,2,4.6,3.7,3.1,3.75,547180,243191,15199450
252,1211,8,1887,2012-02-17,48,2.0,1.0,5,1,0,1992-02-22,0,2,1,4,2.3,2.4,3.3,2.775,573985,348491,20499450
253,5222,9,1859,2008-12-08,142,3.0,2.0,5,3,1,1960-12-20,1,1,4,3,4.6,4.9,4.4,4.68,297756,138953,9925210
254,6657,3,747,2006-12-21,168,1.0,1.0,2,2,1,2001-12-22,0,0,1,5,4.9,2.7,2.7,3.36,336707,157130,11223550
255,4904,0,985,2009-04-21,159,1.0,1.0,3,4,1,2002-04-23,1,3,4,1,3.6,2.7,2.1,2.67,265662,44277,7379505
256,817,3,1024,2012-11-11,77,1.0,1.0,3,3,1,1996-11-15,0,0,1,3,3.4,3.3,2.7,3.15,302285,108823,12091400
257,4098,9,1600,2009-12-17,148,2.0,1.0,4,2,1,1984-12-23,2,1,4,4,2.9,3.5,4.9,3.77,315906,94772,10530200
258,473,3,1276,2013-10-10,141,2.0,1.0,4,3,0,1977-10-19,2,3,4,4,3.8,2.3,3.8,3.2,316936,163270,9604120
259,3385,3,1159,2010-06-20,90,1.0,1.0,3,2,1,1974-06-29,1,1,0,3,4.3,3.3,2.6,3.39,253758,108754,9062800
260,1148,7,1024,2012-03-03,142,1.0,1.0,3,0,1,1962-03-16,1,3,1,1,3.4,3.1,4.9,3.91,166198,94970,4748500
261,3208,0,1249,2010-08-04,93,2.0,2.0,4,1,0,1991-08-09,0,2,4,0,3.9,2.2,4.8,3.633333333333333,417195,176992,12642285
262,2747,3,839,2010-12-17,175,1.0,1.0,3,3,1,1994-12-21,2,0,0,3,2.5,4.4,3.2,3.47,255008,72859,9107430
263,6227,3,1286,2007-08-16,105,2.0,1.0,4,0,0,1973-08-24,1,0,1,5,2.2,2.2,4.9,3.01,292906,118993,9153300
264,1718,6,2467,2011-10-02,69,4.0,2.0,6,1,0,1995-10-06,1,0,0,4,3.0,3.6,2.4,2.94,581942,139160,12650920
265,3391,7,653,2010-06-18,121,1.0,1.0,2,1,0,1995-06-22,0,1,1,5,2.5,3.1,5.0,3.68,297775,160340,7635250
266,3988,7,606,2010-01-16,4,1.0,1.0,2,2,1,1993-01-20,2,3,0,5,2.6,3.0,3.9,3.24,353430,117810,7854000
267,6507,8,1837,2007-03-05,81,2.0,1.0,5,1,1,1978-03-12,1,1,1,4,4.3,4.1,4.8,4.475,488298,105578,13197230
268,1676,9,1880,2011-10-14,95,3.0,2.0,5,2,1,1965-10-25,0,3,1,1,3.7,3.2,4.2,3.63,437429,109357,13669670
269,2398,6,2189,2011-04-02,1,3.0,2.0,5,1,1,1988-04-07,0,0,0,3,2.3,4.7,4.5,3.9,547496,456247,18249860
270,6425,9,1853,2007-04-22,123,3.0,2.0,5,1,1,1958-05-04,0,2,4,1,2.4,4.3,4.5,3.89,588293,279439,14707330
271,228,3,1057,2014-06-30,200,1.0,1.0,3,3,0,1997-07-04,2,0,4,4,4.3,3.2,2.6,3.35,228621,27435,9144840
272,6574,0,723,2007-01-31,49,1.0,1.0,2,2,0,1979-02-07,0,1,0,5,3.6,3.7,3.7,3.67,329098,142609,10969920
273,3994,8,1812,2010-01-15,100,2.0,1.0,5,2,0,1966-01-26,2,1,1,4,2.8,2.6,4.2,3.38,440951,232724,12248640
274,5600,8,1788,2008-07-06,145,1.0,1.0,4,1,1,1991-07-11,2,1,1,4,4.6,3.0,5.0,4.38,426755,156477,14225180
275,7016,9,1615,2004-11-03,31,2.0,1.0,4,0,0,1985-11-08,1,1,4,2,4.5,4.5,4.8,4.59,288694,128308,8019280
276,335,2,1755,2014-03-10,85,1.0,1.0,4,1,0,1971-03-21,1,2,1,4,3.8,4.5,2.1,3.295,308078,182565,11410310
277,5760,0,1296,2008-04-21,25,2.0,2.0,4,2,0,1988-04-26,1,0,1,5,3.5,4.4,4.8,4.33,338320,49753,9950600
278,3490,6,1554,2010-05-22,18,2.0,1.0,4,0,1,2004-05-23,1,3,4,4,2.7,2.5,3.8,3.08,479055,229547,9980320
279,153,2,1737,2014-09-15,71,1.0,1.0,4,1,1,2005-09-17,1,0,0,4,4.4,3.6,4.2,4.12,385905,214392,14292780
280,4469,7,785,2009-09-15,116,1.0,1.0,2,2,1,1997-09-18,2,0,1,2,4.0,2.9,3.0,3.27,207104,86293,5752875
281,2480,7,1678,2011-03-08,70,2.0,2.0,4,4,1,1976-03-16,0,3,0,1,3.3,2.9,4.9,3.82,475330,202015,11883250
282,2432,6,2360,2011-03-23,171,4.0,2.0,6,3,1,2002-03-25,0,2,4,5,2.0,3.9,4.6,3.61,693566,495405,19816180
283,3243,6,1464,2010-07-27,2,2.0,1.0,4,2,1,1982-08-03,2,2,4,3,4.8,4.0,3.1,3.88,394575,131525,9394640
284,2522,6,1632,2011-02-22,156,2.0,1.0,4,4,1,1992-02-27,2,0,0,3,2.7,4.5,2.9,3.3666666666666667,514815,262661,10506420
285,6790,9,1755,2006-09-06,103,2.0,1.0,4,0,1,1980-09-12,2,1,1,1,2.6,3.9,4.0,3.61,332987,61340,8762820
286,4523,9,1556,2009-08-29,105,2.0,1.0,4,4,0,1989-09-03,2,3,4,4,4.6,2.4,4.4,3.55,289791,130873,9348100
287,1732,0,1170,2011-09-29,120,1.0,1.0,3,1,0,1975-10-08,1,3,0,3,3.0,3.3,4.0,3.56,337985,18269,9134740
288,6769,0,901,2006-10-12,106,1.0,1.0,3,4,0,1969-10-21,2,0,0,2,4.6,4.8,4.6,4.64,267514,84076,7643255
289,4434,7,1160,2009-09-26,184,1.0,1.0,3,4,1,1990-10-01,0,3,0,0,4.0,4.9,2.9,3.83,426540,222156,8886250
290,3850,7,1570,2010-02-17,170,2.0,2.0,4,2,1,2002-02-19,1,2,1,0,3.0,5.0,3.0,3.6,243466,128140,6407000
291,1622,7,1476,2011-10-26,167,2.0,2.0,4,0,0,1979-11-03,0,2,4,4,4.4,3.4,4.4,4.1,576800,126896,11536000
292,1076,7,586,2012-03-20,190,1.0,1.0,2,2,1,1993-03-25,2,1,4,2,4.4,2.9,2.2,3.07,255984,85328,5333000
293,3372,7,1059,2010-06-25,110,1.0,1.0,3,3,1,1977-07-03,1,0,4,4,3.9,3.7,4.9,4.24,306121,188382,7849250
294,1904,8,1712,2011-08-13,1,1.0,1.0,4,0,1,2005-08-14,1,2,0,4,3.5,4.7,3.1,3.62,372538,262157,13797720
295,6000,0,847,2007-12-23,7,1.0,1.0,3,4,0,1968-01-02,2,3,0,3,2.6,2.1,2.7,2.55,284707,14985,7492300
296,1623,7,1192,2011-10-26,152,1.0,1.0,3,2,0,1988-10-31,1,2,1,2,4.5,4.5,3.6,4.14,235059,101503,5342250
297,6849,9,1942,2006-04-09,126,3.0,2.0,5,4,1,1981-04-15,0,0,1,4,4.1,3.4,2.7,3.37,583655,324253,16212650
298,4446,7,557,2009-09-20,105,1.0,1.0,2,2,1,1992-09-24,2,1,1,2,4.3,3.0,2.8,3.31,183695,94203,4710125
299,4740,9,1728,2009-06-21,123,2.0,1.0,4,3,1,1990-06-26,0,1,0,2,4.0,2.6,2.8,3.01,461853,283071,14898480
300,5228,9,1798,2008-12-06,23,2.0,1.0,4,2,1,1979-12-14,0,0,0,5,3.0,3.4,4.0,3.48,511811,204725,17060380
301,1578,7,1497,2011-11-07,24,2.0,2.0,4,4,1,1976-11-15,1,0,0,0,4.4,3.8,4.8,4.38,311929,76249,6931750
302,4924,3,1173,2009-04-15,27,1.0,1.0,3,3,1,1977-04-23,1,3,1,3,3.1,2.1,3.2,2.73,262285,24589,8196400
303,682,2,1640,2013-03-08,198,1.0,1.0,4,4,1,1977-03-17,0,2,1,3,3.7,3.4,4.5,3.945,495731,318684,17704670
304,5159,6,1747,2009-01-05,82,2.0,1.0,4,4,1,1992-01-10,2,3,4,4,2.2,4.9,3.1,3.37,377464,161770,10784680
305,4030,7,1342,2010-01-04,183,2.0,2.0,4,0,1,1967-01-15,0,1,1,2,4.8,2.9,2.2,3.19,287828,211074,9594250
306,6114,8,2000,2007-10-17,31,2.0,1.0,5,1,0,1980-10-23,1,2,1,5,4.1,3.9,2.4,3.285,435100,95178,13596890
307,6846,9,1987,2006-04-16,158,3.0,2.0,5,2,0,1995-04-19,2,3,0,3,3.7,3.0,2.9,3.15,423940,167345,11156320
308,4267,7,1567,2009-11-04,2,2.0,2.0,4,2,0,1992-11-08,2,0,0,1,4.2,2.9,4.5,3.93,247228,193147,7725875
309,2670,7,1188,2011-01-09,187,1.0,1.0,3,4,0,1977-01-17,0,0,1,5,2.8,4.8,3.3,3.6,373141,186571,9819500
310,2823,0,737,2010-11-24,12,1.0,1.0,2,2,0,1978-12-02,1,2,1,0,2.0,2.0,3.5,2.75,123814,54169,3869180
311,3282,7,785,2010-07-16,63,1.0,1.0,2,1,1,1997-07-19,2,3,4,1,2.1,5.0,2.1,2.97,251663,93642,5852625
312,2087,6,2078,2011-06-22,13,3.0,2.0,5,0,0,1990-06-27,1,3,4,3,2.3,2.8,4.6,3.233333333333333,475144,106665,9696820
313,6287,0,647,2007-07-12,45,1.0,1.0,2,2,1,1997-07-14,0,0,1,3,2.0,4.7,4.0,3.54,373407,76596,9574550
314,4197,7,1171,2009-11-21,111,1.0,1.0,3,1,1,1993-11-25,2,0,1,0,4.0,4.8,2.2,3.52,256310,134258,6102625
315,5018,6,2435,2009-03-08,124,4.0,2.0,6,4,1,1991-03-13,0,2,0,5,2.6,4.0,4.1,3.62,850347,364434,20246360
316,6861,9,1805,2006-03-05,29,3.0,2.0,5,1,1,1990-03-09,0,0,4,4,2.6,4.7,5.0,4.27,643358,237027,16930470
317,4334,7,1145,2009-10-16,38,1.0,1.0,3,3,0,1992-10-20,1,0,0,0,4.2,5.0,3.8,4.28,264492,82654,5510250
318,1587,7,971,2011-11-04,15,1.0,1.0,3,3,0,1983-11-11,1,0,4,4,2.4,2.6,2.1,2.34,287342,156732,6530500
319,4378,7,1657,2009-10-07,78,2.0,2.0,4,0,1,1970-10-17,2,3,0,4,3.6,2.5,3.8,3.35,507356,223237,10147125
320,6153,9,1638,2007-09-21,16,2.0,1.0,4,1,1,2002-09-22,1,2,1,3,4.1,3.1,4.2,3.68,300883,116471,9705900
321,3974,0,1284,2010-01-19,141,2.0,2.0,4,3,1,2005-01-20,0,1,4,4,3.4,2.1,4.3,3.59,531547,225505,16107475
322,1825,0,1273,2011-09-04,66,2.0,2.0,4,0,0,2005-09-05,2,1,1,0,2.2,3.8,3.4,3.12,231002,96872,7451690
323,494,3,1185,2013-09-10,188,1.0,1.0,3,3,1,1993-09-15,1,1,0,4,3.5,3.1,3.0,3.19,264238,111793,10163000
324,4909,8,1538,2009-04-20,161,1.0,1.0,4,2,1,2004-04-21,0,2,0,4,4.1,3.5,3.8,3.815,678193,368162,19376950
325,5364,6,1929,2008-10-04,84,3.0,2.0,5,3,0,1978-10-12,2,0,4,3,4.1,2.5,3.1,3.22,447655,81392,10173980
326,2655,6,1656,2011-01-13,30,2.0,1.0,4,0,1,1996-01-17,1,2,4,5,4.1,3.7,4.1,3.98,392764,163652,10910100
327,3839,0,1287,2010-02-19,9,2.0,2.0,4,2,1,1995-02-23,0,3,0,2,2.6,4.3,2.3,2.79,585531,135123,15013625
328,2554,8,1749,2011-02-10,118,1.0,1.0,4,0,0,1979-02-18,2,3,1,3,3.5,2.5,4.3,3.61,374829,152274,11713410
329,799,2,1585,2012-11-25,188,1.0,1.0,4,2,0,1995-11-30,0,0,1,4,2.3,4.2,2.1,2.8666666666666667,469335,104297,17382790
330,2047,8,1962,2011-07-02,180,2.0,1.0,5,3,1,1977-07-10,2,2,4,5,4.8,3.9,3.6,4.035,412438,222082,15862990
331,4766,6,1425,2009-06-11,106,2.0,1.0,4,3,0,1995-06-15,1,2,4,4,3.8,3.4,3.8,3.68,303705,69418,8677280
332,3927,7,884,2010-01-31,11,1.0,1.0,2,3,1,1984-02-07,0,2,4,2,4.8,2.7,3.8,3.77,323018,132520,8282500
333,237,3,1052,2014-06-22,159,1.0,1.0,3,3,0,2004-06-24,2,2,1,3,4.4,2.0,4.4,3.44,261582,103048,7926740
334,71,8,1756,2014-12-12,12,1.0,1.0,4,4,0,1983-12-20,1,3,0,4,5.0,5.0,3.5,4.325,483743,133029,12093570
335,1837,7,523,2011-09-01,148,1.0,1.0,2,0,1,1973-09-10,1,0,0,5,3.0,4.2,4.0,3.76,295600,118240,7390000
336,3348,9,1524,2010-06-30,33,2.0,1.0,4,2,1,1988-07-05,2,2,4,5,3.9,3.2,3.8,3.56,431078,187906,11053290
337,490,8,1949,2013-09-14,137,2.0,1.0,5,4,1,1970-09-25,2,2,1,5,3.3,2.6,2.0,2.54,448413,216974,14464930
338,2815,3,1263,2010-11-27,61,2.0,1.0,4,1,0,1988-12-02,2,3,0,4,4.7,3.5,2.2,3.47,276562,127644,10637010
339,4640,6,1917,2009-07-25,106,3.0,2.0,5,2,1,1991-07-30,1,0,4,4,2.7,4.8,3.4,3.61,342425,276149,11045960
340,5097,6,1401,2009-01-31,100,2.0,1.0,4,4,0,1989-02-05,1,3,4,3,2.2,4.7,3.0,3.27,370510,148204,7410200
341,31,3,723,2015-01-25,8,1.0,1.0,2,2,0,1998-01-29,2,0,0,5,2.7,4.1,5.0,3.95,242084,77813,8645860
342,5423,8,1660,2008-09-15,156,1.0,1.0,4,3,0,1971-09-25,0,3,4,3,4.0,3.1,4.5,4.0,551420,249028,17787740
343,1347,3,895,2012-01-15,191,1.0,1.0,3,4,1,2007-01-16,1,1,0,3,3.9,4.0,3.5,3.82,255443,93662,8514750
344,4865,2,1889,2009-05-05,160,2.0,1.0,5,4,1,1964-05-16,1,1,0,5,3.5,2.4,2.4,2.785,387549,83046,13841050
345,2929,3,1199,2010-10-24,187,1.0,1.0,3,1,0,1985-10-30,2,2,4,3,2.5,2.0,4.9,3.02,229015,27482,9160580
346,1302,7,782,2012-01-26,95,1.0,1.0,2,1,1,1998-01-29,0,0,1,2,3.8,3.8,3.4,3.64,319575,132507,7794500
347,900,2,1571,2012-08-21,124,1.0,1.0,4,4,1,1987-08-28,2,2,4,4,3.9,2.5,4.8,3.91,388396,64733,12946530
348,2259,6,1848,2011-05-07,178,3.0,2.0,5,3,1,1987-05-13,0,2,4,4,3.8,2.3,2.8,2.95,540032,381199,15883280
349,2916,3,1131,2010-10-28,64,1.0,1.0,3,1,1,1990-11-02,2,2,1,4,4.6,4.7,3.2,4.22,292600,121076,10089670
350,1242,7,1062,2012-02-09,15,1.0,1.0,3,1,1,1991-02-14,1,0,1,0,4.3,2.1,4.9,3.88,170744,112051,5335750
351,3465,6,1983,2010-05-28,148,3.0,2.0,5,1,1,1986-06-03,1,0,4,5,2.3,4.3,2.1,2.82,485075,254664,12126880
352,6229,9,1572,2007-08-14,1,2.0,1.0,4,1,0,1987-08-19,1,2,0,1,2.0,4.3,2.4,3.16,285791,65324,8165450
353,6255,2,1535,2007-08-03,149,1.0,1.0,4,2,0,1975-08-11,2,1,0,3,3.6,3.1,4.3,3.755,298603,206725,11484740
354,6375,8,1818,2007-05-17,193,2.0,1.0,5,3,1,1975-05-25,0,3,0,5,4.2,2.3,3.9,3.59,682767,154173,22024740
355,2369,6,1484,2011-04-09,54,2.0,1.0,4,4,1,1984-04-15,2,2,0,3,3.4,2.5,4.2,3.366666666666667,302902,224733,9771020
356,4338,6,2189,2009-10-16,60,3.0,2.0,5,1,0,1994-10-20,2,2,0,3,4.9,4.5,2.7,3.9,470803,253509,12071880
357,57,3,1203,2014-12-25,171,2.0,1.0,4,4,0,1997-12-29,0,0,1,4,2.6,4.8,3.0,3.6,426543,219734,12925550
358,4141,6,1610,2009-12-07,140,2.0,1.0,4,4,1,1985-12-13,0,0,0,5,2.9,2.2,4.6,3.37,677049,292362,15387480
359,3867,0,863,2010-02-13,26,1.0,1.0,3,0,1,2003-02-15,1,3,4,0,3.1,3.7,3.1,3.22,199110,59733,6637005
360,2195,7,985,2011-05-23,61,1.0,1.0,3,4,0,1991-05-28,2,0,0,4,2.2,4.4,2.3,2.9,238300,59575,7446875
361,1083,7,1623,2012-03-18,47,2.0,2.0,4,0,0,1974-03-28,0,0,4,3,4.6,2.7,4.2,3.87,489657,291463,11658500
362,3321,0,1019,2010-07-05,153,1.0,1.0,3,4,0,1981-07-12,1,1,0,1,3.7,3.5,3.4,3.51,213230,26654,6663435
363,3337,7,1575,2010-07-02,4,2.0,2.0,4,2,1,2001-07-04,1,3,4,5,3.6,3.1,4.3,3.73,455136,227568,9894250
364,6290,3,802,2007-07-09,161,1.0,1.0,3,0,0,1998-07-11,2,3,1,5,3.4,4.2,3.6,3.78,262960,47811,7968490
365,6309,8,1846,2007-06-24,190,2.0,1.0,5,3,0,1973-07-02,2,2,1,3,2.8,2.0,5.0,3.59,446535,173653,12403760
366,2653,3,759,2011-01-13,131,1.0,1.0,2,1,0,1996-01-17,2,0,4,4,4.0,4.7,3.0,3.98,252628,57045,8149280
367,1527,6,2060,2011-11-24,159,3.0,2.0,5,0,0,1981-12-01,0,2,4,4,3.1,3.6,4.5,3.81,704554,352277,16012600
368,1080,6,1503,2012-03-20,183,2.0,1.0,4,4,1,1993-03-25,2,3,0,5,4.3,4.5,3.2,3.92,478205,244663,11121040
369,3713,9,1853,2010-03-24,17,3.0,2.0,5,4,1,1961-04-05,1,3,1,4,4.2,4.1,2.6,3.68,302791,75698,9462230
370,804,8,1739,2012-11-21,16,1.0,1.0,4,1,1,1975-12-01,0,3,4,4,4.5,4.9,4.0,4.375,675760,286686,20477590
